category,type,comparative_word,is_to,sub_word,target_word
semantic,capital-world,Dhaka,Bangladesh,Kampala,Uganda
semantic,capital-world,Dhaka,Bangladesh,Kathmandu,Nepal
semantic,capital-world,Dhaka,Bangladesh,Khartoum,Sudan
semantic,capital-world,Dhaka,Bangladesh,Kiev,Ukraine
semantic,capital-world,Dhaka,Bangladesh,Kigali,Rwanda
semantic,capital-world,Dhaka,Bangladesh,Kingston,Jamaica
semantic,capital-world,Dhaka,Bangladesh,Libreville,Gabon
semantic,capital-world,Dhaka,Bangladesh,Lilongwe,Malawi
semantic,capital-world,Dhaka,Bangladesh,Lima,Peru
semantic,capital-world,Dhaka,Bangladesh,Lisbon,Portugal
semantic,capital-world,Dhaka,Bangladesh,Ljubljana,Slovenia
semantic,capital-world,Dhaka,Bangladesh,London,England
semantic,capital-world,Dhaka,Bangladesh,Luanda,Angola
semantic,capital-world,Dhaka,Bangladesh,Lusaka,Zambia
semantic,capital-world,Dhaka,Bangladesh,Madrid,Spain
semantic,capital-world,Dhaka,Bangladesh,Managua,Nicaragua
semantic,capital-world,Dhaka,Bangladesh,Manama,Bahrain
semantic,capital-world,Dhaka,Bangladesh,Manila,Philippines
semantic,capital-world,Dhaka,Bangladesh,Maputo,Mozambique
semantic,capital-world,Dhaka,Bangladesh,Minsk,Belarus
semantic,capital-world,Dhaka,Bangladesh,Mogadishu,Somalia
semantic,capital-world,Dhaka,Bangladesh,Monrovia,Liberia
semantic,capital-world,Dhaka,Bangladesh,Montevideo,Uruguay
semantic,capital-world,Dhaka,Bangladesh,Moscow,Russia
semantic,capital-world,Dhaka,Bangladesh,Muscat,Oman
semantic,capital-world,Dhaka,Bangladesh,Nairobi,Kenya
semantic,capital-world,Doha,Qatar,Dublin,Ireland
semantic,capital-world,Doha,Qatar,Dushanbe,Tajikistan
semantic,capital-world,Doha,Qatar,Funafuti,Tuvalu
semantic,capital-world,Doha,Qatar,Gaborone,Botswana
semantic,capital-world,Doha,Qatar,Georgetown,Guyana
semantic,capital-world,Doha,Qatar,Hanoi,Vietnam
semantic,capital-world,Doha,Qatar,Harare,Zimbabwe
semantic,capital-world,Doha,Qatar,Havana,Cuba
semantic,capital-world,Doha,Qatar,Helsinki,Finland
semantic,capital-world,Doha,Qatar,Islamabad,Pakistan
semantic,capital-world,Doha,Qatar,Jakarta,Indonesia
semantic,capital-world,Doha,Qatar,Kabul,Afghanistan
semantic,capital-world,Doha,Qatar,Kampala,Uganda
semantic,capital-world,Doha,Qatar,Kathmandu,Nepal
semantic,capital-world,Doha,Qatar,Khartoum,Sudan
semantic,capital-world,Doha,Qatar,Kiev,Ukraine
semantic,capital-world,Doha,Qatar,Kigali,Rwanda
semantic,capital-world,Doha,Qatar,Kingston,Jamaica
semantic,capital-world,Doha,Qatar,Libreville,Gabon
semantic,capital-world,Doha,Qatar,Lilongwe,Malawi
semantic,capital-world,Doha,Qatar,Lima,Peru
semantic,capital-world,Doha,Qatar,Lisbon,Portugal
semantic,capital-world,Doha,Qatar,Ljubljana,Slovenia
semantic,capital-world,Doha,Qatar,London,England
semantic,capital-world,Doha,Qatar,Luanda,Angola
semantic,capital-world,Doha,Qatar,Lusaka,Zambia
semantic,capital-world,Doha,Qatar,Madrid,Spain
semantic,capital-world,Doha,Qatar,Managua,Nicaragua
semantic,capital-world,Doha,Qatar,Manama,Bahrain
semantic,capital-world,Doha,Qatar,Manila,Philippines
semantic,capital-world,Doha,Qatar,Maputo,Mozambique
semantic,capital-world,Doha,Qatar,Minsk,Belarus
semantic,capital-world,Doha,Qatar,Mogadishu,Somalia
semantic,capital-world,Doha,Qatar,Monrovia,Liberia
semantic,capital-world,Doha,Qatar,Montevideo,Uruguay
semantic,capital-world,Doha,Qatar,Moscow,Russia
semantic,capital-world,Doha,Qatar,Muscat,Oman
semantic,capital-world,Doha,Qatar,Nairobi,Kenya
semantic,capital-world,Doha,Qatar,Nassau,Bahamas
semantic,capital-world,Dublin,Ireland,Dushanbe,Tajikistan
semantic,capital-world,Dublin,Ireland,Funafuti,Tuvalu
semantic,capital-world,Dublin,Ireland,Gaborone,Botswana
semantic,capital-world,Dublin,Ireland,Georgetown,Guyana
semantic,capital-world,Dublin,Ireland,Hanoi,Vietnam
semantic,capital-world,Dublin,Ireland,Harare,Zimbabwe
semantic,capital-world,Dublin,Ireland,Havana,Cuba
semantic,capital-world,Dublin,Ireland,Helsinki,Finland
semantic,capital-world,Dublin,Ireland,Islamabad,Pakistan
semantic,capital-world,Dublin,Ireland,Jakarta,Indonesia
semantic,capital-world,Dublin,Ireland,Kabul,Afghanistan
semantic,capital-world,Dublin,Ireland,Kampala,Uganda
semantic,capital-world,Dublin,Ireland,Kathmandu,Nepal
semantic,capital-world,Dublin,Ireland,Khartoum,Sudan
semantic,capital-world,Dublin,Ireland,Kiev,Ukraine
semantic,capital-world,Dublin,Ireland,Kigali,Rwanda
semantic,capital-world,Dublin,Ireland,Kingston,Jamaica
semantic,capital-world,Dublin,Ireland,Libreville,Gabon
semantic,capital-world,Dublin,Ireland,Lilongwe,Malawi
semantic,capital-world,Dublin,Ireland,Lima,Peru
semantic,capital-world,Dublin,Ireland,Lisbon,Portugal
semantic,capital-world,Dublin,Ireland,Ljubljana,Slovenia
semantic,capital-world,Dublin,Ireland,London,England
semantic,capital-world,Dublin,Ireland,Luanda,Angola
semantic,capital-world,Dublin,Ireland,Lusaka,Zambia
semantic,capital-world,Dublin,Ireland,Madrid,Spain
semantic,capital-world,Dublin,Ireland,Managua,Nicaragua
semantic,capital-world,Dublin,Ireland,Manama,Bahrain
semantic,capital-world,Dublin,Ireland,Manila,Philippines
semantic,capital-world,Dublin,Ireland,Maputo,Mozambique
semantic,capital-world,Dublin,Ireland,Minsk,Belarus
semantic,capital-world,Dublin,Ireland,Mogadishu,Somalia
semantic,capital-world,Dublin,Ireland,Monrovia,Liberia
semantic,capital-world,Dublin,Ireland,Montevideo,Uruguay
semantic,capital-world,Dublin,Ireland,Moscow,Russia
semantic,capital-world,Dublin,Ireland,Muscat,Oman
semantic,capital-world,Dublin,Ireland,Nairobi,Kenya
semantic,capital-world,Dublin,Ireland,Nassau,Bahamas
semantic,capital-world,Dublin,Ireland,Niamey,Niger
semantic,capital-world,Dushanbe,Tajikistan,Funafuti,Tuvalu
semantic,capital-world,Dushanbe,Tajikistan,Gaborone,Botswana
semantic,capital-world,Dushanbe,Tajikistan,Georgetown,Guyana
semantic,capital-world,Dushanbe,Tajikistan,Hanoi,Vietnam
semantic,capital-world,Dushanbe,Tajikistan,Harare,Zimbabwe
semantic,capital-world,Dushanbe,Tajikistan,Havana,Cuba
semantic,capital-world,Dushanbe,Tajikistan,Helsinki,Finland
semantic,capital-world,Dushanbe,Tajikistan,Islamabad,Pakistan
semantic,capital-world,Dushanbe,Tajikistan,Jakarta,Indonesia
semantic,capital-world,Dushanbe,Tajikistan,Kabul,Afghanistan
semantic,capital-world,Dushanbe,Tajikistan,Kampala,Uganda
semantic,capital-world,Dushanbe,Tajikistan,Kathmandu,Nepal
semantic,capital-world,Dushanbe,Tajikistan,Khartoum,Sudan
semantic,capital-world,Dushanbe,Tajikistan,Kiev,Ukraine
semantic,capital-world,Dushanbe,Tajikistan,Kigali,Rwanda
semantic,capital-world,Dushanbe,Tajikistan,Kingston,Jamaica
semantic,capital-world,Dushanbe,Tajikistan,Libreville,Gabon
semantic,capital-world,Dushanbe,Tajikistan,Lilongwe,Malawi
semantic,capital-world,Dushanbe,Tajikistan,Lima,Peru
semantic,capital-world,Dushanbe,Tajikistan,Lisbon,Portugal
semantic,capital-world,Dushanbe,Tajikistan,Ljubljana,Slovenia
semantic,capital-world,Dushanbe,Tajikistan,London,England
semantic,capital-world,Dushanbe,Tajikistan,Luanda,Angola
semantic,capital-world,Dushanbe,Tajikistan,Lusaka,Zambia
semantic,capital-world,Dushanbe,Tajikistan,Madrid,Spain
semantic,capital-world,Dushanbe,Tajikistan,Managua,Nicaragua
semantic,capital-world,Dushanbe,Tajikistan,Manama,Bahrain
semantic,capital-world,Dushanbe,Tajikistan,Manila,Philippines
semantic,capital-world,Dushanbe,Tajikistan,Maputo,Mozambique
semantic,capital-world,Dushanbe,Tajikistan,Minsk,Belarus
semantic,capital-world,Dushanbe,Tajikistan,Mogadishu,Somalia
semantic,capital-world,Dushanbe,Tajikistan,Monrovia,Liberia
semantic,capital-world,Dushanbe,Tajikistan,Montevideo,Uruguay
semantic,capital-world,Dushanbe,Tajikistan,Moscow,Russia
semantic,capital-world,Dushanbe,Tajikistan,Muscat,Oman
semantic,capital-world,Dushanbe,Tajikistan,Nairobi,Kenya
semantic,capital-world,Dushanbe,Tajikistan,Nassau,Bahamas
semantic,capital-world,Dushanbe,Tajikistan,Niamey,Niger
semantic,capital-world,Dushanbe,Tajikistan,Nicosia,Cyprus
semantic,capital-world,Funafuti,Tuvalu,Gaborone,Botswana
semantic,capital-world,Funafuti,Tuvalu,Georgetown,Guyana
semantic,capital-world,Funafuti,Tuvalu,Hanoi,Vietnam
semantic,capital-world,Funafuti,Tuvalu,Harare,Zimbabwe
semantic,capital-world,Funafuti,Tuvalu,Havana,Cuba
semantic,capital-world,Funafuti,Tuvalu,Helsinki,Finland
semantic,capital-world,Funafuti,Tuvalu,Islamabad,Pakistan
semantic,capital-world,Funafuti,Tuvalu,Jakarta,Indonesia
semantic,capital-world,Funafuti,Tuvalu,Kabul,Afghanistan
semantic,capital-world,Funafuti,Tuvalu,Kampala,Uganda
semantic,capital-world,Funafuti,Tuvalu,Kathmandu,Nepal
semantic,capital-world,Funafuti,Tuvalu,Khartoum,Sudan
semantic,capital-world,Funafuti,Tuvalu,Kiev,Ukraine
semantic,capital-world,Funafuti,Tuvalu,Kigali,Rwanda
semantic,capital-world,Funafuti,Tuvalu,Kingston,Jamaica
semantic,capital-world,Funafuti,Tuvalu,Libreville,Gabon
semantic,capital-world,Funafuti,Tuvalu,Lilongwe,Malawi
semantic,capital-world,Funafuti,Tuvalu,Lima,Peru
semantic,capital-world,Funafuti,Tuvalu,Lisbon,Portugal
semantic,capital-world,Funafuti,Tuvalu,Ljubljana,Slovenia
semantic,capital-world,Funafuti,Tuvalu,London,England
semantic,capital-world,Funafuti,Tuvalu,Luanda,Angola
semantic,capital-world,Funafuti,Tuvalu,Lusaka,Zambia
semantic,capital-world,Funafuti,Tuvalu,Madrid,Spain
semantic,capital-world,Funafuti,Tuvalu,Managua,Nicaragua
semantic,capital-world,Funafuti,Tuvalu,Manama,Bahrain
semantic,capital-world,Funafuti,Tuvalu,Manila,Philippines
semantic,capital-world,Funafuti,Tuvalu,Maputo,Mozambique
semantic,capital-world,Funafuti,Tuvalu,Minsk,Belarus
semantic,capital-world,Funafuti,Tuvalu,Mogadishu,Somalia
semantic,capital-world,Funafuti,Tuvalu,Monrovia,Liberia
semantic,capital-world,Funafuti,Tuvalu,Montevideo,Uruguay
semantic,capital-world,Funafuti,Tuvalu,Moscow,Russia
semantic,capital-world,Funafuti,Tuvalu,Muscat,Oman
semantic,capital-world,Funafuti,Tuvalu,Nairobi,Kenya
semantic,capital-world,Funafuti,Tuvalu,Nassau,Bahamas
semantic,capital-world,Funafuti,Tuvalu,Niamey,Niger
semantic,capital-world,Funafuti,Tuvalu,Nicosia,Cyprus
semantic,capital-world,Funafuti,Tuvalu,Nouakchott,Mauritania
semantic,capital-world,Gaborone,Botswana,Georgetown,Guyana
semantic,capital-world,Gaborone,Botswana,Hanoi,Vietnam
semantic,capital-world,Gaborone,Botswana,Harare,Zimbabwe
semantic,capital-world,Gaborone,Botswana,Havana,Cuba
semantic,capital-world,Gaborone,Botswana,Helsinki,Finland
semantic,capital-world,Gaborone,Botswana,Islamabad,Pakistan
semantic,capital-world,Gaborone,Botswana,Jakarta,Indonesia
semantic,capital-world,Gaborone,Botswana,Kabul,Afghanistan
semantic,capital-world,Gaborone,Botswana,Kampala,Uganda
semantic,capital-world,Gaborone,Botswana,Kathmandu,Nepal
semantic,capital-world,Gaborone,Botswana,Khartoum,Sudan
semantic,capital-world,Gaborone,Botswana,Kiev,Ukraine
semantic,capital-world,Gaborone,Botswana,Kigali,Rwanda
semantic,capital-world,Gaborone,Botswana,Kingston,Jamaica
semantic,capital-world,Gaborone,Botswana,Libreville,Gabon
semantic,capital-world,Gaborone,Botswana,Lilongwe,Malawi
semantic,capital-world,Gaborone,Botswana,Lima,Peru
semantic,capital-world,Gaborone,Botswana,Lisbon,Portugal
semantic,capital-world,Gaborone,Botswana,Ljubljana,Slovenia
semantic,capital-world,Gaborone,Botswana,London,England
semantic,capital-world,Gaborone,Botswana,Luanda,Angola
semantic,capital-world,Gaborone,Botswana,Lusaka,Zambia
semantic,capital-world,Gaborone,Botswana,Madrid,Spain
semantic,capital-world,Gaborone,Botswana,Managua,Nicaragua
semantic,capital-world,Gaborone,Botswana,Manama,Bahrain
semantic,capital-world,Gaborone,Botswana,Manila,Philippines
semantic,capital-world,Gaborone,Botswana,Maputo,Mozambique
semantic,capital-world,Gaborone,Botswana,Minsk,Belarus
semantic,capital-world,Gaborone,Botswana,Mogadishu,Somalia
semantic,capital-world,Gaborone,Botswana,Monrovia,Liberia
semantic,capital-world,Gaborone,Botswana,Montevideo,Uruguay
semantic,capital-world,Gaborone,Botswana,Moscow,Russia
semantic,capital-world,Gaborone,Botswana,Muscat,Oman
semantic,capital-world,Gaborone,Botswana,Nairobi,Kenya
semantic,capital-world,Gaborone,Botswana,Nassau,Bahamas
semantic,capital-world,Gaborone,Botswana,Niamey,Niger
semantic,capital-world,Gaborone,Botswana,Nicosia,Cyprus
semantic,capital-world,Gaborone,Botswana,Nouakchott,Mauritania
semantic,capital-world,Gaborone,Botswana,Nuuk,Greenland
semantic,capital-world,Georgetown,Guyana,Hanoi,Vietnam
semantic,capital-world,Georgetown,Guyana,Harare,Zimbabwe
semantic,capital-world,Georgetown,Guyana,Havana,Cuba
semantic,capital-world,Georgetown,Guyana,Helsinki,Finland
semantic,capital-world,Georgetown,Guyana,Islamabad,Pakistan
semantic,capital-world,Georgetown,Guyana,Jakarta,Indonesia
semantic,capital-world,Georgetown,Guyana,Kabul,Afghanistan
semantic,capital-world,Georgetown,Guyana,Kampala,Uganda
semantic,capital-world,Georgetown,Guyana,Kathmandu,Nepal
semantic,capital-world,Georgetown,Guyana,Khartoum,Sudan
semantic,capital-world,Georgetown,Guyana,Kiev,Ukraine
semantic,capital-world,Georgetown,Guyana,Kigali,Rwanda
semantic,capital-world,Georgetown,Guyana,Kingston,Jamaica
semantic,capital-world,Georgetown,Guyana,Libreville,Gabon
semantic,capital-world,Georgetown,Guyana,Lilongwe,Malawi
semantic,capital-world,Georgetown,Guyana,Lima,Peru
semantic,capital-world,Georgetown,Guyana,Lisbon,Portugal
semantic,capital-world,Georgetown,Guyana,Ljubljana,Slovenia
semantic,capital-world,Georgetown,Guyana,London,England
semantic,capital-world,Georgetown,Guyana,Luanda,Angola
semantic,capital-world,Georgetown,Guyana,Lusaka,Zambia
semantic,capital-world,Georgetown,Guyana,Madrid,Spain
semantic,capital-world,Georgetown,Guyana,Managua,Nicaragua
semantic,capital-world,Georgetown,Guyana,Manama,Bahrain
semantic,capital-world,Georgetown,Guyana,Manila,Philippines
semantic,capital-world,Georgetown,Guyana,Maputo,Mozambique
semantic,capital-world,Georgetown,Guyana,Minsk,Belarus
semantic,capital-world,Georgetown,Guyana,Mogadishu,Somalia
semantic,capital-world,Georgetown,Guyana,Monrovia,Liberia
semantic,capital-world,Georgetown,Guyana,Montevideo,Uruguay
semantic,capital-world,Georgetown,Guyana,Moscow,Russia
semantic,capital-world,Georgetown,Guyana,Muscat,Oman
semantic,capital-world,Georgetown,Guyana,Nairobi,Kenya
semantic,capital-world,Georgetown,Guyana,Nassau,Bahamas
semantic,capital-world,Georgetown,Guyana,Niamey,Niger
semantic,capital-world,Georgetown,Guyana,Nicosia,Cyprus
semantic,capital-world,Georgetown,Guyana,Nouakchott,Mauritania
semantic,capital-world,Georgetown,Guyana,Nuuk,Greenland
semantic,capital-world,Georgetown,Guyana,Oslo,Norway
semantic,capital-world,Hanoi,Vietnam,Harare,Zimbabwe
semantic,capital-world,Hanoi,Vietnam,Havana,Cuba
semantic,capital-world,Hanoi,Vietnam,Helsinki,Finland
semantic,capital-world,Hanoi,Vietnam,Islamabad,Pakistan
semantic,capital-world,Hanoi,Vietnam,Jakarta,Indonesia
semantic,capital-world,Hanoi,Vietnam,Kabul,Afghanistan
semantic,capital-world,Hanoi,Vietnam,Kampala,Uganda
semantic,capital-world,Hanoi,Vietnam,Kathmandu,Nepal
semantic,capital-world,Hanoi,Vietnam,Khartoum,Sudan
semantic,capital-world,Hanoi,Vietnam,Kiev,Ukraine
semantic,capital-world,Hanoi,Vietnam,Kigali,Rwanda
semantic,capital-world,Hanoi,Vietnam,Kingston,Jamaica
semantic,capital-world,Hanoi,Vietnam,Libreville,Gabon
semantic,capital-world,Hanoi,Vietnam,Lilongwe,Malawi
semantic,capital-world,Hanoi,Vietnam,Lima,Peru
semantic,capital-world,Hanoi,Vietnam,Lisbon,Portugal
semantic,capital-world,Hanoi,Vietnam,Ljubljana,Slovenia
semantic,capital-world,Hanoi,Vietnam,London,England
semantic,capital-world,Hanoi,Vietnam,Luanda,Angola
semantic,capital-world,Hanoi,Vietnam,Lusaka,Zambia
semantic,capital-world,Hanoi,Vietnam,Madrid,Spain
semantic,capital-world,Hanoi,Vietnam,Managua,Nicaragua
semantic,capital-world,Hanoi,Vietnam,Manama,Bahrain
semantic,capital-world,Hanoi,Vietnam,Manila,Philippines
semantic,capital-world,Hanoi,Vietnam,Maputo,Mozambique
semantic,capital-world,Hanoi,Vietnam,Minsk,Belarus
semantic,capital-world,Hanoi,Vietnam,Mogadishu,Somalia
semantic,capital-world,Hanoi,Vietnam,Monrovia,Liberia
semantic,capital-world,Hanoi,Vietnam,Montevideo,Uruguay
semantic,capital-world,Hanoi,Vietnam,Moscow,Russia
semantic,capital-world,Hanoi,Vietnam,Muscat,Oman
semantic,capital-world,Hanoi,Vietnam,Nairobi,Kenya
semantic,capital-world,Hanoi,Vietnam,Nassau,Bahamas
semantic,capital-world,Hanoi,Vietnam,Niamey,Niger
semantic,capital-world,Hanoi,Vietnam,Nicosia,Cyprus
semantic,capital-world,Hanoi,Vietnam,Nouakchott,Mauritania
semantic,capital-world,Hanoi,Vietnam,Nuuk,Greenland
semantic,capital-world,Hanoi,Vietnam,Oslo,Norway
semantic,capital-world,Hanoi,Vietnam,Ottawa,Canada
semantic,capital-world,Harare,Zimbabwe,Havana,Cuba
semantic,capital-world,Harare,Zimbabwe,Helsinki,Finland
semantic,capital-world,Harare,Zimbabwe,Islamabad,Pakistan
semantic,capital-world,Harare,Zimbabwe,Jakarta,Indonesia
semantic,capital-world,Harare,Zimbabwe,Kabul,Afghanistan
semantic,capital-world,Harare,Zimbabwe,Kampala,Uganda
semantic,capital-world,Harare,Zimbabwe,Kathmandu,Nepal
semantic,capital-world,Harare,Zimbabwe,Khartoum,Sudan
semantic,capital-world,Harare,Zimbabwe,Kiev,Ukraine
semantic,capital-world,Harare,Zimbabwe,Kigali,Rwanda
semantic,capital-world,Harare,Zimbabwe,Kingston,Jamaica
semantic,capital-world,Harare,Zimbabwe,Libreville,Gabon
semantic,capital-world,Harare,Zimbabwe,Lilongwe,Malawi
semantic,capital-world,Harare,Zimbabwe,Lima,Peru
semantic,capital-world,Harare,Zimbabwe,Lisbon,Portugal
semantic,capital-world,Harare,Zimbabwe,Ljubljana,Slovenia
semantic,capital-world,Harare,Zimbabwe,London,England
semantic,capital-world,Harare,Zimbabwe,Luanda,Angola
semantic,capital-world,Harare,Zimbabwe,Lusaka,Zambia
semantic,capital-world,Harare,Zimbabwe,Madrid,Spain
semantic,capital-world,Harare,Zimbabwe,Managua,Nicaragua
semantic,capital-world,Harare,Zimbabwe,Manama,Bahrain
semantic,capital-world,Harare,Zimbabwe,Manila,Philippines
semantic,capital-world,Harare,Zimbabwe,Maputo,Mozambique
semantic,capital-world,Harare,Zimbabwe,Minsk,Belarus
semantic,capital-world,Harare,Zimbabwe,Mogadishu,Somalia
semantic,capital-world,Harare,Zimbabwe,Monrovia,Liberia
semantic,capital-world,Harare,Zimbabwe,Montevideo,Uruguay
semantic,capital-world,Harare,Zimbabwe,Moscow,Russia
semantic,capital-world,Harare,Zimbabwe,Muscat,Oman
semantic,capital-world,Harare,Zimbabwe,Nairobi,Kenya
semantic,capital-world,Harare,Zimbabwe,Nassau,Bahamas
semantic,capital-world,Harare,Zimbabwe,Niamey,Niger
semantic,capital-world,Harare,Zimbabwe,Nicosia,Cyprus
semantic,capital-world,Harare,Zimbabwe,Nouakchott,Mauritania
semantic,capital-world,Harare,Zimbabwe,Nuuk,Greenland
semantic,capital-world,Harare,Zimbabwe,Oslo,Norway
semantic,capital-world,Harare,Zimbabwe,Ottawa,Canada
semantic,capital-world,Harare,Zimbabwe,Paramaribo,Suriname
semantic,capital-world,Havana,Cuba,Helsinki,Finland
